,Year,total_minutes,Revenue,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,week_sin_1,week_cos_1,week_sin_2,week_cos_2,week_sin_3,week_cos_3,week_sin_4,week_cos_4,last_week_revenue,target,change_from_last_week,rolling_std_2,rolling_mean_2,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R,movie_id
12417,32,101,11.622335769153334,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983,0,0,1,0,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.332828636874419,11.575364909587336,-0.7104928677210847,0.03321341331710806,11.598850339370335,0,0,0,0,0,1379
12418,32,101,11.575364909587336,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,3.061616997868383e-16,-0.8660254037844387,-0.49999999999999983,0,0,1,0,0,0,0,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,11.622335769153334,11.33091186075401,-0.04697085956599878,0.17285440851173456,11.453138385170673,0,0,0,0,0,1379
12421,39,120,14.818166491435033,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,1,0,0,0,0,1,0,1,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,15.661933070925143,14.570069344704855,-0.8437665794901097,0.17543117484594262,14.694117918069944,0,0,1,0,0,1380
12422,39,120,14.570069344704855,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,1,0,0,0,0,1,0,1,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,14.818166491435033,13.501216164794352,-0.2480971467301778,0.755793331607521,14.035642754749603,0,0,1,0,0,1380
12423,39,120,13.501216164794352,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,1,0,0,0,0,1,0,1,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,14.570069344704855,12.821601468969165,-1.0688531799105032,0.4805601600120175,13.161408816881758,0,0,1,0,0,1380
12424,39,120,12.821601468969165,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,1,0,0,0,0,1,0,1,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,13.501216164794352,12.027400421812793,-0.6796146958251867,0.5615849460697196,12.424500945390978,0,0,1,0,0,1380
12425,39,120,12.027400421812793,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,1,0,0,0,0,1,0,1,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,12.821601468969165,12.880138938277327,-0.7942010471563723,0.6029771875710201,12.45376968004506,0,0,1,0,0,1380
12426,39,120,12.880138938277327,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,1,0,0,0,0,1,0,1,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.027400421812793,12.45022202157676,0.8527385164645338,0.3039971671457665,12.665180479927043,0,0,1,0,0,1380
12427,39,120,12.45022202157676,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,1,1,0,0,0,0,1,0,1,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,12.880138938277327,12.32553870854557,-0.42991691670056653,0.08816441614510279,12.387880365061164,0,0,1,0,0,1380
12430,33,105,10.808515092131572,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,11.276696674107363,10.234911352935114,-0.4681815819757915,0.40559909369977476,10.521713222533343,0,0,0,0,1,1381
12431,33,105,10.234911352935114,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,10.808515092131572,11.543609847101223,-0.5736037391964572,0.9253895797534788,10.889260600018169,0,0,0,0,1,1381
12432,33,105,11.543609847101223,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,10.234911352935114,15.430015610731393,1.3086984941661086,2.7481038699053757,13.48681272891631,0,0,0,0,1,1381
12433,33,105,15.430015610731393,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,11.543609847101223,14.586584516889701,3.8864057636301705,0.5963958459190412,15.008300063810548,0,0,0,0,1,1381
12434,33,105,14.586584516889701,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.430015610731393,13.311259938075342,-0.8434310938416925,0.9017906578935092,13.948922227482521,0,0,0,0,1,1381
12435,33,105,13.311259938075342,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,14.586584516889701,12.571951106872852,-1.2753245788143595,0.5227702879343844,12.941605522474097,0,0,0,0,1,1381
12436,33,105,12.571951106872852,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,13.311259938075342,11.241851379898469,-0.7393088312024894,0.9405225365979673,11.906901243385661,0,0,0,0,1,1381
12439,24,91,15.088608505028933,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,15.831390567763739,14.15256119870614,-0.7427820627348058,0.6618853978122492,14.620584851867537,0,0,0,1,0,1382
12440,24,91,14.15256119870614,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,15.088608505028933,12.974686695952554,-0.9360473063227932,0.8328830482837952,13.563623947329347,0,0,0,1,0,1382
12441,24,91,12.974686695952554,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,14.15256119870614,11.94540244532519,-1.1778745027535855,0.7278138733871254,12.460044570638871,0,0,0,1,0,1382
12442,24,91,11.94540244532519,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,12.974686695952554,12.063067951113169,-1.0292842506273647,0.08320207705443293,12.00423519821918,0,0,0,1,0,1382
12443,24,91,12.063067951113169,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,11.94540244532519,11.835081425282086,0.11766550578797919,0.16121081843432436,11.949074688197626,0,0,0,1,0,1382
12444,24,91,11.835081425282086,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,1,0,0,1,0,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.063067951113169,11.300573474734218,-0.22798652583108314,0.3779541964305207,11.567827450008153,0,0,0,1,0,1382
12445,24,91,11.300573474734218,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,11.835081425282086,10.948910012690119,-0.5345079505478676,0.24866361870691706,11.124741743712168,0,0,0,1,0,1382
12448,24,138,16.13718174709755,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,0,0,0,1,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,16.688796345109008,15.231484345118329,-0.551614598011458,0.6404247746425459,15.68433304610794,0,0,0,1,0,1383
12449,24,138,15.231484345118329,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,0,0,0,1,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.13718174709755,14.177296120416875,-0.9056974019792214,0.7454236423334052,14.7043902327676,0,0,0,1,0,1383
12450,24,138,14.177296120416875,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,0,0,0,1,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,15.231484345118329,13.321709195604065,-1.0541882247014538,0.6049913164296792,13.74950265801047,0,0,0,1,0,1383
12451,24,138,13.321709195604065,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,0,0,0,1,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,14.177296120416875,12.39588275962319,-0.8555869248128101,0.6546581510838442,12.858795977613628,0,0,0,1,0,1383
12452,24,138,12.39588275962319,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999,0,0,0,0,0,1,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,13.321709195604065,12.303897841845611,-0.9258264359808752,0.06504315912734149,12.349890300734401,0,0,0,1,0,1383
