,Title,Domestic,International,Genre,Month,Day,Year,MPAA,total_minutes,Budget,days_in_release,Week,Revenue,release_dayofweek,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4
4368,The Rundown,47726342,32931579,Action Adventure Comedy Thriller,9,26,2003,PG-13,104,85000000,98,7,182500,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
5062,The Rundown,47726342,32931579,Action Adventure Comedy Thriller,9,26,2003,PG-13,104,85000000,98,8,143790,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
5756,The Rundown,47726342,32931579,Action Adventure Comedy Thriller,9,26,2003,PG-13,104,85000000,98,9,125375,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
145,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,1,26400252,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
839,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,2,15685656,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
1533,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,3,10216284,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
2227,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,4,7094886,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
2921,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,5,4298908,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
3615,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,6,2600529,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
4309,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,7,1445553,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
5003,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,8,1065741,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
5697,The Score,71107711,42472207,Crime Drama Thriller,7,13,2001,R,124,68000000,172,9,547410,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
604,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,1,67319390,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
1298,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,2,39049145,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
1992,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,3,16818465,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
2686,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,4,11871335,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
3380,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,5,8053850,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
4074,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,6,5983980,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
4768,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,7,2785090,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
5462,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,8,1872770,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
6156,The Secret Life of Pets 2,158980250,272184209,Adventure Animation Comedy Family,6,7,2019,PG,86,80000000,673,9,1489430,4,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
325,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,1,4954073,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
1019,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,2,2773282,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
1713,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,3,609534,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
2407,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,4,234642,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
3101,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,5,73103,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
3795,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,6,66697,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
4489,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,7,44949,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5183,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,8,13761,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5877,The Seeker: The Dark Is Rising,8794452,23058167,Adventure Drama Family Fantasy Thriller,10,5,2007,PG,99,,91,9,7070,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
73,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,1,96489,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
767,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,2,1038376,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
1461,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,3,874550,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
2155,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,4,2835581,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
2849,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,5,3343519,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
3543,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,6,2906818,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
4237,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,7,2009862,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
4931,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,8,1507434,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
5625,The Shawshank Redemption,28341469,359074,Drama,9,23,1994,R,142,25000000,465,9,975750,4,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0
184,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,1,907703,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
878,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,2,2247626,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
1572,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,3,1585797,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
2266,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,4,1697279,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
2960,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,5,1941595,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
3654,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,6,1232086,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
4348,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,7,879348,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
5042,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,8,469718,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
5736,The Shipping News,11434216,13256225,Drama,12,25,2001,R,111,38000000,372,9,177547,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0
260,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,1,3741809,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
954,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,2,14279400,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
1648,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,3,9011669,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
2342,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,4,5403166,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
3036,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,5,2566364,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
3730,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,6,1303951,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
4424,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,7,873588,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
5118,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,8,537349,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
5812,The Sisterhood of the Traveling Pants,39053061,2960817,Comedy Drama Romance,6,1,2005,PG,119,25000000,214,9,246318,2,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0
402,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,1,55201831,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
1096,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,2,32843829,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
1790,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,3,21698845,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
2484,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,4,11448963,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
3178,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,5,6759144,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
3872,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,6,6256233,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
4566,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,7,2141768,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
5260,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,8,1461443,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
5954,The Smurfs,142614158,421135165,Adventure Animation Comedy Family Fantasy,7,29,2011,PG,103,110000000,161,9,660940,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
455,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,1,9560871,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
1149,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,2,27582632,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
1843,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,3,15168686,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
2537,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,4,7503929,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
3231,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,5,4338118,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
3925,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,6,3120963,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
4619,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,7,1043594,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
5313,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,8,731878,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
6007,The Smurfs 2,71017784,276527576,Adventure Animation Comedy Family Fantasy,7,31,2013,PG,105,105000000,156,9,614306,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844384,0.5000000000000004,-1.0,-4.286263797015736e-16,0.8660254037844393,-0.499999999999999
382,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,1,30569170,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
1076,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,2,21549799,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
1770,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,3,13511787,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
2464,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,4,9375123,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
3158,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,5,6440753,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
3852,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,6,4590793,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
4546,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,7,2271362,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5240,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,8,1408046,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
5934,The Social Network,96962694,127957621,Biography Drama,10,1,2010,PG-13,120,40000000,457,9,848834,4,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.49999999999999983,6.123233995736766e-16,-1.0,0.8660254037844385,-0.5000000000000003
