,Year,total_minutes,Revenue,month_sin_1,month_cos_1,month_sin_2,month_cos_2,month_sin_3,month_cos_3,month_sin_4,month_cos_4,Action,Adventure,Comedy,Crime,Documentary,Drama,Fantasy,Romance,Sci-Fi,Thriller,week_sin_1,week_cos_1,week_sin_2,week_cos_2,week_sin_3,week_cos_3,week_sin_4,week_cos_4,last_week_revenue,change_from_last_week,rolling_std_2,rolling_mean_2,MPAA_G,MPAA_NC-17,MPAA_PG,MPAA_PG-13,MPAA_R
15567,-0.8426172328029153,-0.8889153678799274,11.436476292806821,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,12.308638259085296,-0.8721619662784743,0.6071697279722968,11.007142460826422,0,0,0,1,0
15568,-0.8426172328029153,-0.8889153678799274,10.577808628846025,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,0,0,0,1,0,0,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,11.436476292806821,-0.8586676639607962,1.7856845500732972,11.840478283262902,0,0,0,1,0
15571,-0.8426172328029153,-0.5477588414070889,16.656223649652272,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,0,0,0,0,1,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,17.204719666579017,-0.5484960169267445,0.30465180652427254,16.440802291358224,0,0,1,0,0
15572,-0.8426172328029153,-0.5477588414070889,16.22538093306418,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,0,0,0,0,1,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.656223649652272,-0.43084271658809215,0.4741892870201423,15.89007847264622,0,0,1,0,0
15573,-0.8426172328029153,-0.5477588414070889,15.55477601222826,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,0,0,0,0,1,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,16.22538093306418,-0.6706049208359204,0.3865602342710482,15.281436649238133,0,0,1,0,0
15574,-0.8426172328029153,-0.5477588414070889,15.008097286248006,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,15.55477601222826,-0.5466787259802537,0.5725602273260663,14.603236066868025,0,0,1,0,0
15575,-0.8426172328029153,-0.5477588414070889,14.198374847488044,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.008097286248006,-0.8097224387599624,0.5713282901174864,13.794384739262242,0,0,1,0,0
15576,-0.8426172328029153,-0.5477588414070889,13.39039463103644,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,14.198374847488044,-0.8079802164516039,0.6775066250756485,12.911325102146623,0,0,1,0,0
15577,-0.8426172328029153,-0.5477588414070889,12.432255573256807,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,1,0,0,1,0,0,0,0,0,1,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,13.39039463103644,-0.9581390577796327,0.36151193091731254,12.176628035425303,0,0,1,0,0
15580,-1.0551147662004006,0.6219206779283574,15.455733316856957,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,15.331570762167493,0.12416255468946424,0.017470622199761362,15.468086912285957,0,0,0,1,0
15581,-1.0551147662004006,0.6219206779283574,15.480440507714956,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,15.455733316856957,0.024707190857998995,0.0508732632132089,15.444467678315807,0,0,0,1,0
15582,-1.0551147662004006,0.6219206779283574,15.408494848916659,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,15.480440507714956,-0.07194565879829717,0.5487491786105053,15.796519114282694,0,0,0,1,0
15583,-1.0551147662004006,0.6219206779283574,16.18454337964873,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,15.408494848916659,0.776048530732071,0.253162457318762,16.005530489336785,0,0,0,1,0
15584,-1.0551147662004006,0.6219206779283574,15.826517599024841,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,1,0,0,1,0,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,16.18454337964873,-0.3580257806238887,0.18529241065252805,15.695496078950036,0,0,0,1,0
15585,-1.0551147662004006,0.6219206779283574,15.564474558875233,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,1,0,0,1,0,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,15.826517599024841,-0.26204304014960833,0.1702666721882872,15.444077840360826,0,0,0,1,0
15586,-1.0551147662004006,0.6219206779283574,15.323681121846422,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,0,0,1,0,0,1,0,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,15.564474558875233,-0.2407934370288114,0.05519611757567386,15.284651572813486,0,0,0,1,0
15598,-0.7363684661041727,0.18329085817756502,16.12745887880717,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,1,1,1,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,16.700416907689313,-0.572958028882141,0.4126738018266666,15.835654435117501,0,0,0,1,0
15599,-0.7363684661041727,0.18329085817756502,15.543849991427832,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,1,1,1,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,16.12745887880717,-0.5836088873793397,0.38503050232839886,15.271592312267757,0,0,0,1,0
15600,-0.7363684661041727,0.18329085817756502,14.999334633107681,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,1,1,1,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,15.543849991427832,-0.544515358320151,0.35988403825279514,14.744858189218329,0,0,0,1,0
15601,-0.7363684661041727,0.18329085817756502,14.490381745328976,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,1,1,1,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,14.999334633107681,-0.5089528877787046,0.9301385361230304,13.832674478993454,0,0,0,1,0
15602,-0.7363684661041727,0.18329085817756502,13.17496721265793,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,1,1,1,0,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,14.490381745328976,-1.3154145326710474,0.04927444714075639,13.209809508370366,0,0,0,1,0
15603,-0.7363684661041727,0.18329085817756502,13.244651804082803,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,1,1,1,0,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,13.17496721265793,0.06968459142487404,0.2403226058375284,13.074718059822668,0,0,0,1,0
15604,-0.7363684661041727,0.18329085817756502,12.904784315562532,-0.5000000000000004,0.8660254037844384,-0.8660254037844392,0.4999999999999991,-1.0,-2.4499125789312946e-15,-0.8660254037844376,-0.5000000000000018,0,0,1,0,0,1,1,1,0,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,13.244651804082803,-0.33986748852027127,0.01886904881493975,12.918126747934075,0,0,0,1,0
15607,1.3886068678706796,1.0605504976791498,17.630547087388347,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,1,0,0,0,0,1,0,1,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,18.514308973707763,-0.8837618863194159,0.34190568303729024,17.38878326038646,0,0,0,1,0
15608,1.3886068678706796,1.0605504976791498,17.147019433384575,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,1,0,0,0,0,1,0,1,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,17.630547087388347,-0.4835276540037725,0.3566153695684417,16.89485428728738,0,0,0,1,0
15609,1.3886068678706796,1.0605504976791498,16.64268914119019,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,1,0,0,0,0,1,0,1,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,17.147019433384575,-0.5043302921943855,0.5125674877993104,16.28024919475154,0,0,0,1,0
15610,1.3886068678706796,1.0605504976791498,15.91780924831289,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,1,0,0,0,0,1,0,1,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,16.64268914119019,-0.7248798928772988,0.18799819581623867,15.78487444920037,0,0,0,1,0
15611,1.3886068678706796,1.0605504976791498,15.65193965008785,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,1,0,0,0,0,1,0,1,0,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,0.4338837391175589,-0.9009688679024188,15.91780924831289,-0.26586959822503964,0.2440263297886551,15.479386977506207,0,0,0,1,0
15612,1.3886068678706796,1.0605504976791498,15.306834304924564,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,1,0,0,0,0,1,0,1,0,-2.4492935982947064e-16,1.0,-4.898587196589413e-16,1.0,-7.347880794884119e-16,1.0,-9.797174393178826e-16,1.0,15.65193965008785,-0.3451053451632866,0.3505135972524812,15.058983763409227,0,0,0,1,0
15613,1.3886068678706796,1.0605504976791498,14.81113322189389,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,-7.347880794884119e-16,1.0,1,1,0,0,0,0,1,0,1,0,0.7818314824680296,0.6234898018587337,0.9749279121818237,-0.22252093395631387,0.4338837391175589,-0.9009688679024188,-0.4338837391175571,-0.9009688679024196,15.306834304924564,-0.4957010830306743,0.39290332470865486,14.53330861664164,0,0,0,1,0
15616,-0.5238709327066875,0.18329085817756502,9.643355794171352,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1,1,1,0,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337,10.610019752706195,-0.9666639585348431,1.7049936427643881,10.848968360850005,0,0,0,0,1
15617,-0.5238709327066875,0.18329085817756502,12.054580927528658,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1,1,1,0,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,-0.9749279121818235,-0.2225209339563148,9.643355794171352,2.4112251333573056,0.2556093577026887,11.87383781736235,0,0,0,0,1
15618,-0.5238709327066875,0.18329085817756502,11.69309470719604,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1,1,1,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,0.9749279121818237,-0.22252093395631387,12.054580927528658,-0.36148622033261724,0.09732385204689939,11.624276351442486,0,0,0,0,1
15619,-0.5238709327066875,0.18329085817756502,11.555457995688931,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1,1,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680295,0.6234898018587339,-0.7818314824680302,0.6234898018587329,11.69309470719604,-0.13763671150710977,0.5962295356282002,11.977055943475337,0,0,0,0,1
